2025-12-30 13:27:32,Иван_Петров,FAILURE,local
2025-12-30 13:58:32,Иван_Петров,FAILURE,local
2025-12-30 13:58:41,Иван_Петров,FAILURE,local
2025-12-30 13:58:42,Иван_Петров,FAILURE,local
2025-12-30 13:58:42,Иван_Петров,FAILURE,local
2025-12-30 13:58:43,Иван_Петров,FAILURE,local
2025-12-30 14:00:04,Иван_Петров,SUCCESS,local
